Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
A*,0.0019996166,236,51
BA*,0.0030021667,382,51
EBA*,0.0019984245,287,51
DIJKSTRA,0.0019991398,705,51
DFS_NORMAL,0.0020008087,794,1119
DFS_LIM,0.000998497,677,541
BFS,0.0020003319,823,51
A*,0.001999855,74,34
BA*,0.0030014515,108,34
EBA*,0.001999855,97,34
DIJKSTRA,0.0020012856,434,34
DFS_NORMAL,0.0,201,528
DFS_LIM,0.0009994507,259,532
BFS,0.0010023117,455,34
A*,0.0020005703,545,72
BA*,0.0029988289,386,72
EBA*,0.0030004978,376,72
DIJKSTRA,0.0019962788,804,72
DFS_NORMAL,0.0,157,110
DFS_LIM,0.0,219,198
BFS,0.0020005703,857,306
A*,0.0029988289,719,80
BA*,0.0020000935,332,80
EBA*,0.0029995441,473,92
DIJKSTRA,0.0020022392,875,80
DFS_NORMAL,0.0010008812,647,666
DFS_LIM,0.001001358,652,596
BFS,0.0009999275,760,132
A*,0.0039978027,798,88
BA*,0.0019979477,78,88
EBA*,0.0020000935,75,88
DIJKSTRA,0.0030012131,902,88
DFS_NORMAL,0.0010018349,690,732
DFS_LIM,0.0009996891,558,554
BFS,0.0010001659,497,88
A*,0.0020000935,367,58
BA*,0.0019993782,246,58
EBA*,0.0020003319,289,58
DIJKSTRA,0.0020000935,751,58
DFS_NORMAL,0.001999855,835,582
DFS_LIM,0.0020000935,815,1268
BFS,0.0009982586,869,80
A*,0.000998497,304,56
BA*,0.003002882,460,56
EBA*,0.0029976368,535,64
DIJKSTRA,0.0020012856,599,56
DFS_NORMAL,0.0,106,142
DFS_LIM,0.0,172,156
BFS,0.0010004044,603,90
A*,0.0029990673,606,75
BA*,0.0030002594,438,75
EBA*,0.0030045509,405,75
DIJKSTRA,0.0020000935,833,75
DFS_NORMAL,0.0,208,223
DFS_LIM,0.0009987354,467,599
BFS,0.0009992123,837,89
A*,0.0009982586,154,57
BA*,0.0019996166,207,59
EBA*,0.0020000935,203,59
DIJKSTRA,0.0020027161,508,57
DFS_NORMAL,0.001996994,524,891
DFS_LIM,0.0020017624,539,681
BFS,0.0010006428,587,57
A*,0.001001358,105,49
BA*,0.0020000935,152,49
EBA*,0.0020000935,271,49
DIJKSTRA,0.0020010471,745,49
DFS_NORMAL,0.0009982586,505,811
DFS_LIM,0.0010004044,414,719
BFS,0.0009977818,868,63
A*,0.0019996166,218,57
BA*,0.002001524,283,57
EBA*,0.0029995441,357,57
DIJKSTRA,0.002001524,559,57
DFS_NORMAL,0.0,194,181
DFS_LIM,0.0009989738,453,299
BFS,0.0009999275,715,57
A*,0.0010001659,53,31
BA*,0.0020012856,88,31
EBA*,0.0020012856,77,31
DIJKSTRA,0.0020003319,453,31
DFS_NORMAL,0.0009992123,622,1167
DFS_LIM,0.0010001659,701,927
BFS,0.0010015965,625,31
A*,0.0020000935,303,61
BA*,0.001999855,172,61
EBA*,0.0019984245,299,61
DIJKSTRA,0.0021288395,741,61
DFS_NORMAL,0.0019996166,675,685
DFS_LIM,0.0009965897,679,633
BFS,0.0020008087,817,61
A*,0.0020008087,332,66
BA*,0.0019996166,380,68
EBA*,0.0029988289,305,68
DIJKSTRA,0.0019991398,768,66
DFS_NORMAL,0.0020010471,678,872
DFS_LIM,0.0010008812,618,332
BFS,0.0009999275,804,296
A*,0.0009989738,163,59
BA*,0.0020003319,215,61
EBA*,0.0030019283,317,59
DIJKSTRA,0.0020003319,779,59
DFS_NORMAL,0.0,150,195
DFS_LIM,0.0019993782,873,255
BFS,0.001001358,875,401
A*,0.0030004978,465,93
BA*,0.0039999485,238,95
EBA*,0.0030016899,244,95
DIJKSTRA,0.0029983521,784,93
DFS_NORMAL,0.0010018349,244,789
DFS_LIM,0.0009999275,322,685
BFS,0.0010020733,434,93
A*,0.0009987354,114,58
BA*,0.0030012131,152,58
EBA*,0.0030012131,190,58
DIJKSTRA,0.0029985905,772,58
DFS_NORMAL,0.0020003319,725,1240
DFS_LIM,0.0019965172,781,834
BFS,0.0019996166,830,372
A*,0.00299716,658,70
BA*,0.0020005703,318,72
EBA*,0.0029988289,421,78
DIJKSTRA,0.001999855,833,70
DFS_NORMAL,0.0,212,226
DFS_LIM,0.0009994507,274,100
BFS,0.0019981861,903,70
A*,0.0010006428,102,36
BA*,0.0020020008,85,36
EBA*,0.0019979477,83,36
DIJKSTRA,0.0010032654,334,36
DFS_NORMAL,0.0010027885,303,614
DFS_LIM,0.0010006428,877,648
BFS,0.001003027,549,36
A*,0.0009999275,28,20
BA*,0.0020022392,46,20
EBA*,0.0019986629,41,20
DIJKSTRA,0.0010027885,177,20
DFS_NORMAL,0.0009996891,100,202
DFS_LIM,0.0010001659,192,168
BFS,0.0009999275,211,20
A*,0.0020027161,344,62
BA*,0.0029993057,429,62
EBA*,0.0030007362,519,62
DIJKSTRA,0.0020000935,704,62
DFS_NORMAL,0.0010027885,587,536
DFS_LIM,0.0010035038,626,538
BFS,0.001001358,840,62
A*,0.0029997826,573,75
BA*,0.0019986629,318,75
EBA*,0.0020020008,340,75
DIJKSTRA,0.0020010471,687,75
DFS_NORMAL,0.0020005703,890,199
DFS_LIM,0.0020017624,897,201
BFS,0.0010025501,710,105
A*,0.0009996891,200,54
BA*,0.0020005703,202,54
EBA*,0.0020010471,291,54
DIJKSTRA,0.0019979477,569,54
DFS_NORMAL,0.0020008087,498,1042
DFS_LIM,0.0019989014,613,1068
BFS,0.0020003319,679,54
A*,0.001999855,488,67
BA*,0.0019981861,122,67
EBA*,0.0020022392,129,67
DIJKSTRA,0.0029976368,798,67
DFS_NORMAL,0.0020034313,665,919
DFS_LIM,0.0010011196,771,837
BFS,0.0010032654,677,67
A*,0.002004385,191,50
BA*,0.002995491,310,50
EBA*,0.0019996166,270,50
DIJKSTRA,0.0010035038,531,50
DFS_NORMAL,0.0010006428,773,356
DFS_LIM,0.0019984245,728,88
BFS,0.0010015965,506,98
A*,0.0010051727,289,65
BA*,0.0020003319,208,65
EBA*,0.0029995441,295,65
DIJKSTRA,0.0019989014,742,65
DFS_NORMAL,0.0,87,201
DFS_LIM,0.0009994507,159,103
BFS,0.0020000935,859,119
A*,0.0019986629,243,44
BA*,0.0020005703,188,48
EBA*,0.0020000935,189,48
DIJKSTRA,0.0020003319,552,44
DFS_NORMAL,0.0010020733,248,646
DFS_LIM,0.0010001659,490,52
BFS,0.001003027,637,44
A*,0.0030002594,640,87
BA*,0.0030002594,502,89
EBA*,0.003000021,509,89
DIJKSTRA,0.002001524,744,87
DFS_NORMAL,0.0,303,701
DFS_LIM,0.0019977093,898,311
BFS,0.001003027,620,275
A*,0.0009999275,217,47
BA*,0.0020022392,264,49
EBA*,0.0019981861,202,49
DIJKSTRA,0.002001524,589,47
DFS_NORMAL,0.0010023117,249,159
DFS_LIM,0.0009999275,310,273
BFS,0.001003027,492,63
A*,0.003000021,590,97
BA*,0.0040018559,444,99
EBA*,0.0040006638,561,97
DIJKSTRA,0.001999855,773,97
DFS_NORMAL,0.0010011196,245,751
DFS_LIM,0.0019996166,737,755
BFS,0.0010006428,883,483
A*,0.0009994507,178,52
BA*,0.0019989014,196,52
EBA*,0.0020000935,182,52
DIJKSTRA,0.0010015965,370,52
DFS_NORMAL,0.001003027,513,440
DFS_LIM,0.0010023117,428,180
BFS,0.0010011196,399,114
A*,0.0009973049,129,47
BA*,0.0019981861,168,47
EBA*,0.0030033588,162,47
DIJKSTRA,0.0019977093,525,47
DFS_NORMAL,0.0,146,619
DFS_LIM,0.0010004044,196,649
BFS,0.0019996166,691,283
A*,0.0020008087,282,86
BA*,0.0019981861,245,90
EBA*,0.0029997826,270,90
DIJKSTRA,0.0029993057,819,86
DFS_NORMAL,0.0010006428,871,276
DFS_LIM,0.0010020733,559,174
BFS,0.0010018349,806,366
A*,0.0029993057,856,102
BA*,0.0019996166,152,102
EBA*,0.0019953251,213,102
DIJKSTRA,0.0020020008,902,102
DFS_NORMAL,0.0010027885,460,646
DFS_LIM,0.001003027,514,446
BFS,0.001996994,738,102
A*,0.0020003319,167,42
BA*,0.0029993057,179,44
EBA*,0.003000021,252,44
DIJKSTRA,0.0020024776,544,42
DFS_NORMAL,0.0010042191,617,550
DFS_LIM,0.0010027885,747,572
BFS,0.001003027,634,42
A*,0.0009987354,269,60
BA*,0.0020005703,217,60
EBA*,0.003000021,371,60
DIJKSTRA,0.0019993782,699,60
DFS_NORMAL,0.0020034313,783,778
DFS_LIM,0.0010011196,783,770
BFS,0.0010032654,797,60
A*,0.001994133,485,69
BA*,0.0020000935,217,71
EBA*,0.0029997826,274,71
DIJKSTRA,0.0030004978,805,69
DFS_NORMAL,0.0010032654,327,371
DFS_LIM,0.0009973049,498,369
BFS,0.001003027,875,69
A*,0.0020051003,268,59
BA*,0.0019993782,305,61
EBA*,0.0029993057,301,59
DIJKSTRA,0.0030004978,798,59
DFS_NORMAL,0.0010032654,348,455
DFS_LIM,0.0010025501,334,137
BFS,0.0019974709,854,357
A*,0.0039999485,820,112
BA*,0.0040025711,583,124
EBA*,0.0039973259,615,124
DIJKSTRA,0.003000021,873,112
DFS_NORMAL,0.0,274,496
DFS_LIM,0.0009999275,692,496
BFS,0.0009987354,827,136
A*,0.0009989738,114,39
BA*,0.0020005703,119,39
EBA*,0.0019977093,136,39
DIJKSTRA,0.0020003319,457,39
DFS_NORMAL,0.001999855,694,993
DFS_LIM,0.0010008812,642,595
BFS,0.0010004044,624,39
A*,0.001999855,439,71
BA*,0.003000021,442,71
EBA*,0.0030009747,524,71
DIJKSTRA,0.0029981136,831,71
DFS_NORMAL,0.0,204,435
DFS_LIM,0.0009989738,439,473
BFS,0.0019974709,733,115
A*,0.0010001659,126,51
BA*,0.0020036697,207,51
EBA*,0.0019977093,282,51
DIJKSTRA,0.0020000935,595,51
DFS_NORMAL,0.0009977818,443,329
DFS_LIM,0.001001358,523,207
BFS,0.0010032654,697,51
A*,0.0019986629,547,74
BA*,0.0029976368,443,80
EBA*,0.0029997826,330,74
DIJKSTRA,0.003000021,803,74
DFS_NORMAL,0.0010023117,511,820
DFS_LIM,0.0010001659,590,578
BFS,0.0020008087,835,278
A*,0.0009982586,104,43
BA*,0.0020048618,170,43
EBA*,0.0019977093,134,43
DIJKSTRA,0.0020010471,577,43
DFS_NORMAL,0.0009996891,293,641
DFS_LIM,0.0019979477,764,561
BFS,0.0010001659,679,43
A*,0.0009996891,153,47
BA*,0.0019996166,136,49
EBA*,0.003000021,177,47
DIJKSTRA,0.0020010471,628,47
DFS_NORMAL,0.0010023117,706,475
DFS_LIM,0.0019986629,739,401
BFS,0.001999855,690,51
A*,0.0029995441,901,119
BA*,0.0029988289,442,123
EBA*,0.0030002594,416,119
DIJKSTRA,0.003000021,903,119
DFS_NORMAL,0.001001358,433,691
DFS_LIM,0.0010004044,448,511
BFS,0.0010025501,674,139
A*,0.0030012131,865,126
BA*,0.0029976368,497,128
EBA*,0.0049989223,524,126
DIJKSTRA,0.0029993057,894,126
DFS_NORMAL,0.0,220,648
DFS_LIM,0.0009989738,574,666
BFS,0.0010015965,699,338
A*,0.0020005703,113,51
BA*,0.0019989014,181,51
EBA*,0.0019984245,223,51
DIJKSTRA,0.0020005703,537,51
DFS_NORMAL,0.0009982586,492,495
DFS_LIM,0.0019991398,662,361
BFS,0.0010001659,577,103
A*,0.0010001659,170,40
BA*,0.0019979477,205,40
EBA*,0.0019996166,175,40
DIJKSTRA,0.001999855,692,40
DFS_NORMAL,0.0010027885,522,436
DFS_LIM,0.0,295,66
BFS,0.0009992123,753,40
A*,0.0020000935,224,55
BA*,0.0020000935,385,55
EBA*,0.0029993057,382,55
DIJKSTRA,0.0020000935,601,55
DFS_NORMAL,0.001001358,353,643
DFS_LIM,0.0009970665,598,731
BFS,0.0010020733,536,91
A*,0.0010004044,160,48
BA*,0.0019996166,237,48
EBA*,0.002001524,199,48
DIJKSTRA,0.0019979477,493,48
DFS_NORMAL,0.0010011196,322,386
DFS_LIM,0.0019993782,793,466
BFS,0.0019996166,528,52
A*,0.0010004044,135,49
BA*,0.0029993057,190,49
EBA*,0.0030021667,197,49
DIJKSTRA,0.0019979477,463,49
DFS_NORMAL,0.0010037422,251,327
DFS_LIM,0.0010027885,385,133
BFS,0.0010001659,445,57
A*,0.0009989738,164,50
BA*,0.0029973984,186,50
EBA*,0.0020003319,191,50
DIJKSTRA,0.0020017624,577,50
DFS_NORMAL,0.001003027,710,684
DFS_LIM,0.0010025501,765,700
BFS,0.0010018349,660,78
A*,0.0010004044,166,40
BA*,0.0020022392,136,40
EBA*,0.0019977093,138,40
DIJKSTRA,0.0010027885,578,40
DFS_NORMAL,0.0010023117,444,912
DFS_LIM,0.001001358,441,224
BFS,0.0,476,60
A*,0.0009980202,190,38
BA*,0.0020003319,113,44
EBA*,0.001999855,118,44
DIJKSTRA,0.001003027,420,38
DFS_NORMAL,0.002001524,854,434
DFS_LIM,0.0019984245,892,296
BFS,0.0010035038,512,38
A*,0.0010051727,72,46
BA*,0.0019977093,122,46
EBA*,0.001999855,200,46
DIJKSTRA,0.001999855,508,46
DFS_NORMAL,0.001003027,687,818
DFS_LIM,0.0010035038,580,492
BFS,0.0,368,54
A*,0.0010004044,132,102
BA*,0.0020000935,187,102
EBA*,0.0020000935,175,102
DIJKSTRA,0.0019962788,660,102
DFS_NORMAL,0.0,99,362
DFS_LIM,0.0,135,194
BFS,0.0010001659,604,108
A*,0.0009996891,146,69
BA*,0.0020027161,226,69
EBA*,0.0019993782,205,69
DIJKSTRA,0.0020008087,596,69
DFS_NORMAL,0.0019996166,570,939
DFS_LIM,0.0020017624,609,639
BFS,0.0020005703,652,69
A*,0.0020000935,440,64
BA*,0.003000021,312,64
EBA*,0.0020003319,298,64
DIJKSTRA,0.0020000935,753,64
DFS_NORMAL,0.0,196,386
DFS_LIM,0.0009996891,333,448
BFS,0.0019974709,834,344
A*,0.0029964447,728,92
BA*,0.003000021,298,96
EBA*,0.0029993057,351,96
DIJKSTRA,0.0020010471,868,92
DFS_NORMAL,0.0,157,258
DFS_LIM,0.0009987354,276,302
BFS,0.001999855,849,394
A*,0.0009999275,64,37
BA*,0.0020000935,92,37
EBA*,0.0020010471,113,37
DIJKSTRA,0.001001358,472,37
DFS_NORMAL,0.002004385,721,907
DFS_LIM,0.0009977818,660,689
BFS,0.0009980202,549,37
A*,0.0019986629,135,47
BA*,0.0029997826,221,47
EBA*,0.0019993782,239,47
DIJKSTRA,0.0010018349,454,47
DFS_NORMAL,0.0,82,71
DFS_LIM,0.0009994507,224,71
BFS,0.0019996166,622,47
A*,0.0020012856,636,84
BA*,0.0029995441,210,84
EBA*,0.0030019283,257,84
DIJKSTRA,0.0030002594,847,84
DFS_NORMAL,0.0020005703,676,990
DFS_LIM,0.0010006428,675,294
BFS,0.0019974709,844,102
A*,0.0020000935,163,42
BA*,0.0030016899,221,42
EBA*,0.0020012856,197,42
DIJKSTRA,0.0010018349,427,42
DFS_NORMAL,0.001003027,438,902
DFS_LIM,0.0010004044,564,180
BFS,0.0010004044,429,66
A*,0.0020000935,466,71
BA*,0.0030002594,491,79
EBA*,0.0029997826,523,71
DIJKSTRA,0.0020020008,734,71
DFS_NORMAL,0.0010004044,477,821
DFS_LIM,0.0010032654,541,741
BFS,0.001996994,843,71
A*,0.001001358,229,50
BA*,0.0020024776,249,58
EBA*,0.0020022392,242,50
DIJKSTRA,0.0019984245,623,50
DFS_NORMAL,0.0010027885,416,688
DFS_LIM,0.0009996891,513,676
BFS,0.0010023117,719,286
A*,0.0019981861,102,32
BA*,0.0020003319,130,34
EBA*,0.0020000935,141,34
DIJKSTRA,0.001003027,400,32
DFS_NORMAL,0.0010008812,423,798
DFS_LIM,0.000998497,664,768
BFS,0.0,497,32
A*,0.0030024052,494,76
BA*,0.0029973984,481,78
EBA*,0.0030004978,518,76
DIJKSTRA,0.0020005703,839,76
DFS_NORMAL,0.001003027,641,1080
DFS_LIM,0.0020017624,798,1026
BFS,0.0019989014,873,110
A*,0.0020031929,530,85
BA*,0.0029988289,345,85
EBA*,0.003000021,492,85
DIJKSTRA,0.0019989014,877,85
DFS_NORMAL,0.0020017624,731,1141
DFS_LIM,0.0020005703,658,297
BFS,0.0019979477,883,181
A*,0.0020000935,112,40
BA*,0.0030002594,152,42
EBA*,0.0020005703,108,40
DIJKSTRA,0.0009996891,325,40
DFS_NORMAL,0.0010025501,804,550
DFS_LIM,0.000998497,323,106
BFS,0.0,430,40
A*,0.0020005703,440,72
BA*,0.0029997826,337,72
EBA*,0.0030014515,309,72
DIJKSTRA,0.0029988289,736,72
DFS_NORMAL,0.0010027885,344,630
DFS_LIM,0.0010018349,743,686
BFS,0.0010015965,693,118
A*,0.0030007362,583,73
BA*,0.003000021,399,81
EBA*,0.0030012131,389,73
DIJKSTRA,0.0020027161,770,73
DFS_NORMAL,0.0010035038,568,573
DFS_LIM,0.0010004044,641,365
BFS,0.0010027885,579,95
A*,0.0009982586,142,61
BA*,0.0020000935,224,61
EBA*,0.0020010471,433,61
DIJKSTRA,0.0020008087,680,61
DFS_NORMAL,0.0020005703,738,789
DFS_LIM,0.0019991398,763,663
BFS,0.0010025501,747,83
A*,0.0009994507,202,46
BA*,0.0019984245,208,46
EBA*,0.0019996166,153,48
DIJKSTRA,0.0020027161,558,46
DFS_NORMAL,0.0,86,156
DFS_LIM,0.0,109,152
BFS,0.0009999275,688,46
A*,0.0019996166,518,61
BA*,0.0020005703,403,61
EBA*,0.0030016899,461,61
DIJKSTRA,0.0019977093,843,61
DFS_NORMAL,0.0010023117,767,485
DFS_LIM,0.0010025501,662,337
BFS,0.001001358,714,187
A*,0.0030014515,594,76
BA*,0.0029985905,385,76
EBA*,0.0030004978,429,76
DIJKSTRA,0.0029993057,806,76
DFS_NORMAL,0.0010027885,365,436
DFS_LIM,0.001003027,603,668
BFS,0.0010015965,853,318
A*,0.0010004044,195,60
BA*,0.003000021,281,60
EBA*,0.003000021,348,64
DIJKSTRA,0.0020003319,733,60
DFS_NORMAL,0.0020024776,894,178
DFS_LIM,0.0009994507,873,202
BFS,0.0019989014,855,60
A*,0.0039989948,857,81
BA*,0.0020022392,77,81
EBA*,0.0019996166,88,81
DIJKSTRA,0.003000021,903,81
DFS_NORMAL,0.0009982586,408,531
DFS_LIM,0.0010006428,561,637
BFS,0.0009992123,390,175
A*,0.0010008812,69,31
BA*,0.0020008087,97,31
EBA*,0.0020046234,82,31
DIJKSTRA,0.0009975433,255,31
DFS_NORMAL,0.0009987354,524,787
DFS_LIM,0.0009999275,453,459
BFS,0.0010004044,267,31
A*,0.0019991398,326,68
BA*,0.0099999905,462,68
EBA*,0.003000021,411,68
DIJKSTRA,0.0030026436,749,68
DFS_NORMAL,0.0019967556,854,324
DFS_LIM,0.0029988289,889,236
BFS,0.0019979477,787,158
A*,0.0020000935,141,54
BA*,0.0019993782,201,56
EBA*,0.0020008087,168,56
DIJKSTRA,0.0019974709,349,54
DFS_NORMAL,0.0020000935,675,758
DFS_LIM,0.0010039806,413,272
BFS,0.001001358,439,54
A*,0.002001524,352,74
BA*,0.0019984245,378,76
EBA*,0.003000021,372,74
DIJKSTRA,0.0030004978,847,74
DFS_NORMAL,0.0009999275,666,1080
DFS_LIM,0.0010008812,671,1040
BFS,0.0010004044,903,92
A*,0.0020008087,236,65
BA*,0.0029988289,238,67
EBA*,0.0029990673,284,67
DIJKSTRA,0.0019962788,701,65
DFS_NORMAL,0.0010027885,136,173
DFS_LIM,0.0010004044,226,139
BFS,0.0010001659,874,65
A*,0.0010027885,68,46
BA*,0.0019993782,106,46
EBA*,0.0020020008,175,46
DIJKSTRA,0.0020000935,526,46
DFS_NORMAL,0.0,176,256
DFS_LIM,0.0009992123,450,562
BFS,0.0020008087,737,46
A*,0.000998497,124,44
BA*,0.0019996166,146,44
EBA*,0.0020024776,177,44
DIJKSTRA,0.0029978752,746,44
DFS_NORMAL,0.001001358,405,962
DFS_LIM,0.0010004044,690,928
BFS,0.0020003319,832,398
A*,0.0029997826,722,91
BA*,0.0040018559,680,117
EBA*,0.0039982796,611,107
DIJKSTRA,0.003002882,872,91
DFS_NORMAL,0.0019979477,859,689
DFS_LIM,0.001001358,465,129
BFS,0.0020005703,866,141
A*,0.0020024776,454,66
BA*,0.0020005703,249,66
EBA*,0.0030007362,320,66
DIJKSTRA,0.0019996166,755,66
DFS_NORMAL,0.0010018349,355,658
DFS_LIM,0.0010008812,560,708
BFS,0.0010018349,795,102
A*,0.0009980202,152,39
BA*,0.002001524,140,39
EBA*,0.0019986629,135,41
DIJKSTRA,0.0019977093,698,39
DFS_NORMAL,0.0010020733,625,1001
DFS_LIM,0.0010004044,639,283
BFS,0.0010023117,678,39
A*,0.0009989738,140,41
BA*,0.0020005703,175,41
EBA*,0.002001524,190,41
DIJKSTRA,0.0010004044,490,41
DFS_NORMAL,0.0019989014,884,273
DFS_LIM,0.0020000935,700,267
BFS,0.0020003319,730,41
A*,0.0029978752,652,85
BA*,0.0029995441,671,85
EBA*,0.003000021,503,85
DIJKSTRA,0.0020024776,849,85
DFS_NORMAL,0.0,191,475
DFS_LIM,0.0010011196,248,363
BFS,0.001996994,840,161
A*,0.001001358,159,45
BA*,0.0019979477,145,45
EBA*,0.0019981861,148,45
DIJKSTRA,0.0020012856,603,45
DFS_NORMAL,0.0009989738,211,697
DFS_LIM,0.0010020733,699,781
BFS,0.0010015965,672,59
A*,0.0020000935,450,67
BA*,0.0030012131,521,75
EBA*,0.0029990673,464,75
DIJKSTRA,0.0020029545,737,67
DFS_NORMAL,0.001003027,507,811
DFS_LIM,0.0010006428,841,775
BFS,0.0009982586,726,115
A*,0.0039975643,904,310
BA*,0.0030012131,330,320
EBA*,0.0019993782,383,318
DIJKSTRA,0.0029990673,904,310
DFS_NORMAL,0.0010006428,530,724
DFS_LIM,0.0010039806,494,398
BFS,0.001999855,905,392
A*,0.001996994,694,81
BA*,0.0029988289,230,89
EBA*,0.0019962788,284,89
DIJKSTRA,0.0020024776,867,81
DFS_NORMAL,0.0010015965,214,533
DFS_LIM,0.0019981861,758,193
BFS,0.0009975433,815,105
A*,0.0020010471,462,74
BA*,0.0040018559,640,78
EBA*,0.0029993057,666,74
DIJKSTRA,0.003000021,851,74
DFS_NORMAL,0.0020020008,878,596
DFS_LIM,0.0020000935,853,658
BFS,0.0019972324,836,84
A*,0.0019996166,134,54
BA*,0.0030026436,204,54
EBA*,0.0020017624,333,54
DIJKSTRA,0.0020022392,600,54
DFS_NORMAL,0.0010011196,833,182
DFS_LIM,0.0009996891,424,684
BFS,0.001001358,759,54
A*,0.0019967556,180,71
BA*,0.0030002594,242,71
EBA*,0.0029997826,292,71
DIJKSTRA,0.0030009747,737,71
DFS_NORMAL,0.0010001659,318,233
DFS_LIM,0.0,367,105
BFS,0.0019991398,817,109
A*,0.0009994507,197,43
BA*,0.0030031204,305,43
EBA*,0.003000021,278,43
DIJKSTRA,0.0029988289,704,43
DFS_NORMAL,0.0010011196,536,1039
DFS_LIM,0.0019991398,739,507
BFS,0.0020024776,778,43
A*,0.0019986629,315,83
BA*,0.0020003319,368,87
EBA*,0.0029997826,361,87
DIJKSTRA,0.003000021,816,83
DFS_NORMAL,0.0010015965,311,417
DFS_LIM,0.0010011196,414,235
BFS,0.0019977093,873,121
A*,0.0009989738,304,56
BA*,0.0029985905,383,60
EBA*,0.0029997826,345,60
DIJKSTRA,0.0020008087,622,56
